experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_90,100,ldecc,True,"['21', '83']","['21', '83']",4180
100_90,100,pc,True,['83'],"['21', '83']",33355
100_90,100,CMB,True,"['95', '83', '21']","['21', '83']",5503
100_90,100,MBbyMB,True,"['95', '99', '67', '4', '83', '20', '16', '21', '74']","['21', '83']",10744
100_91,100,locpc,False,,"['27', '48']",1472
100_91,100,ldecc,False,,"['27', '48']",14146
100_91,100,pc,False,,"['27', '48']",20220
100_91,100,CMB,True,"['16', '20', '51']","['27', '48']",3838
100_91,100,MBbyMB,True,[],"['27', '48']",5222
100_92,100,locpc,True,['8'],"['8', '72']",2649
100_92,100,ldecc,True,"['72', '8']","['8', '72']",575
100_92,100,pc,True,['8'],"['8', '72']",32281
100_92,100,CMB,True,"['67', '97', '16', '32', '94']","['8', '72']",11602
100_92,100,MBbyMB,True,[],"['8', '72']",14657
100_93,100,locpc,False,,['45'],9078
