file                                 , total          , up             , down           , avg_compute   , node_fail, full_recovery, stack1, stack2, stack3, stack4, stack5, stack6, stack7, stack8, stack9, stack10, stack11, stack12, stack13, stack14, stack15, stack16, stack17, stack18, stack19, stack20, stack21, stack22, stack23, stack24, stack25, stack26, recompute
run_2_spare_weibull_N1000_r3.log     ,  2133988.684972,  1678876.415276,   455112.269696, 1272922.660289,      7325,            63,  10590,  10590,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       544
run_2_spare_weibull_N1000_r4.log     ,  1893479.748092,  1652628.425619,   240851.322473, 1201792.063189,      6576,            34,  10351,  10350,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       841
run_2_spare_weibull_N1000_r5.log     ,  1795731.122379,  1643960.719070,   151770.403309, 1137602.674397,      6158,            21,  10205,  10205,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1078
run_2_spare_weibull_N1000_r6.log     ,  1780784.391225,  1655686.115081,   125098.276144, 1100115.846554,      6298,            17,  10186,  10186,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1353
run_2_spare_weibull_N1000_r7.log     ,  1749309.626754,  1672349.527007,    76960.099747, 1033632.141840,      6022,            11,  10185,  10184,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1700
run_2_spare_weibull_N1000_r8.log     ,  1740319.007840,  1659330.319127,    80988.688712, 1024669.828944,      6026,            11,  10113,  10113,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1643
run_2_spare_weibull_N1000_r9.log     ,  1730572.452964,  1667742.143080,    62830.309884,  990865.324363,      5974,             9,  10135,  10135,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1767
run_2_spare_weibull_N1000_r10.log    ,  1757034.756806,  1698529.254010,    58505.502796,  958908.265731,      6242,             8,  10154,  10153,    227,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2098
run_2_spare_weibull_N1000_r11.log    ,  1786815.651693,  1734998.717979,    51816.933714,  930788.251310,      6251,             7,  10123,  10123,    737,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2267
run_2_spare_weibull_N1000_r12.log    ,  1791242.403728,  1747820.408480,    43421.995248,  927399.896105,      6157,             6,  10079,  10079,   1184,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2041
run_2_spare_weibull_N1000_r13.log    ,  1782744.236379,  1738735.555367,    44008.681011,  915973.937115,      5999,             6,  10082,  10082,    910,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2227
run_2_spare_weibull_N1000_r14.log    ,  1896841.465210,  1858817.069439,    38024.395771,  899880.756252,      6511,             5,  10069,  10069,   2659,     60,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2307
run_2_spare_weibull_N1000_r15.log    ,  1835327.938875,  1800919.280043,    34408.658832,  909097.971366,      5939,             5,  10058,  10058,   1884,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2228
run_2_spare_weibull_N1000_r16.log    ,  1884417.008801,  1850944.105586,    33472.903215,  901860.635706,      6378,             5,  10074,  10074,   2459,    106,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2298
run_2_spare_weibull_N1000_r17.log    ,  1936992.287949,  1903040.207729,    33952.080220,  891586.407968,      6748,             5,  10097,  10097,   3117,    217,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2351
run_2_spare_weibull_N1000_r18.log    ,  1931036.060636,  1895503.611161,    35532.449475,  902202.209382,      6691,             5,  10089,  10089,   2858,    338,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2359
run_2_spare_weibull_N1000_r19.log    ,  1966299.249720,  1938973.439567,    27325.810153,  878618.557248,      6529,             4,  10072,  10072,   3273,    631,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2386
run_2_spare_weibull_N1000_r20.log    ,  1959619.405346,  1933409.293142,    26210.112204,  883262.231538,      6548,             4,  10084,  10084,   3178,    595,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2414
run_2_spare_weibull_N1000_r21.log    ,  2011750.460684,  1981059.623065,    30690.837619,  876718.562564,      6706,             4,  10085,  10085,   3580,    889,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2433
run_2_spare_weibull_N1000_r22.log    ,  1955778.934730,  1928397.890751,    27381.043979,  875215.656571,      6519,             4,  10040,  10040,   3178,    618,      3,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2404
run_2_spare_weibull_N1000_r23.log    ,  2044256.691325,  2012575.713804,    31680.977521,  873649.240189,      6933,             4,  10055,  10055,   3751,   1250,     71,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2458
run_2_spare_weibull_N1000_r24.log    ,  2021783.465162,  1991875.063175,    29908.401987,  870182.937221,      6847,             4,  10078,  10071,   3559,   1057,     12,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2460
run_2_spare_weibull_N1000_r25.log    ,  2088120.819764,  2057729.697711,    30391.122053,  870584.544371,      7191,             4,  10100,  10100,   4014,   1496,    100,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2519
run_2_spare_weibull_N1000_r26.log    ,  2097102.570240,  2065888.186858,    31214.383382,  869356.426200,      7170,             4,  10063,  10062,   4131,   1440,    230,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2601
run_3_spare_weibull_N200_r2.log      , 14966859.635245,  2197886.161954, 12768973.473291, 1732716.767550,     49386,          1650,  14995,  14160,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_spare_weibull_N200_r3.log      ,  3475204.915233,  1725323.744157,  1749881.171076, 1275347.523078,     11360,           226,  11315,  11297,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       780
run_3_spare_weibull_N200_r4.log      ,  2453915.650756,  1671444.387472,   782471.263284, 1140909.604362,      8338,           103,  10790,  10789,     32,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1399
